user_id,age,gender,hobby,budget,travel_style,destination_city,destination_country,activities,climate,rating
2352,26,Male,Art,Low,Group,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.3
2353,42,Female,Photography,Medium,Family,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.6
2354,32,Female,Photography,Medium,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.2
2355,28,Non-binary,Wildlife,Medium,Family,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4
2356,32,Male,Beaches,Medium,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.1
2357,31,Female,Hiking,Low,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.6
2358,57,Non-binary,Photography,Medium,Family,Kyoto,Japan,"Temples, Street Photography",Temperate,3.9
2359,33,Male,Beaches,High,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.4
2360,33,Male,Photography,Low,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,4
2361,29,Female,Foodie,High,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,4
2362,37,Male,Art,Low,Group,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.9
2363,23,Male,Wildlife,Medium,Group,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.3
2364,29,Female,Photography,High,Couple,Kyoto,Japan,"Temples, Street Photography",Temperate,4.4
2365,36,Female,History,Medium,Solo,Cairo,Egypt,"Pyramids, Museums",Desert,4.7
2366,43,Male,Art,Medium,Couple,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.6
2367,45,Male,Music Festivals,Medium,Family,Reykjavik,Iceland,"Indie Music, Cultural Festivals",Cold,4.1
2368,30,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,2.8
2369,38,Female,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.1
2370,43,Non-binary,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,3.3
2371,35,Female,History,Medium,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.4
2372,29,Male,Beaches,Medium,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.1
2373,20,Female,Wildlife,High,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4
2374,22,Female,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,4.1
2375,42,Female,Art,Medium,Group,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.1
2376,40,Male,Photography,Medium,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.7
2377,41,Male,Music Festivals,Medium,Solo,Austin,USA,"Live Music, Festivals",Warm,4
2378,44,Female,Foodie,High,Solo,Bangkok,Thailand,"Street Food, Markets",Tropical,4.5
2379,34,Male,Hiking,Medium,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,5
2380,31,Male,History,Low,Group,Cairo,Egypt,"Pyramids, Museums",Desert,4.6
2381,24,Non-binary,Wildlife,Medium,Group,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.7
2382,30,Male,Art,Low,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,2.8
2383,32,Male,Art,Low,Couple,New York,USA,"Museums, Street Art",Varied,4.9
2384,36,Male,Beaches,Medium,Family,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.6
2385,26,Female,Beaches,High,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4
2386,32,Female,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.3
2387,32,Female,History,Medium,Family,Beijing,China,"Great Wall, Palaces",Temperate,4
2388,34,Male,Foodie,Low,Solo,Lyon,France,"Gourmet Dining, Cafes",Mild,4.7
2389,35,Male,Hiking,Medium,Solo,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.4
2390,35,Male,Hiking,Low,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.2
2391,45,Male,Art,Low,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.1
2392,46,Female,Beaches,High,Couple,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
2393,25,Male,Hiking,Low,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.1
2394,35,Female,Photography,Medium,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,3.9
2395,27,Female,Photography,Medium,Solo,Paris,France,"Landmarks, Museums",Mild,3.8
2396,35,Female,Hiking,Low,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.2
2397,46,Female,Art,Medium,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.6
2398,43,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
2399,18,Female,Wildlife,High,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.1
2400,44,Female,Beaches,High,Solo,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.2
2401,39,Female,History,Medium,Solo,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4
2402,32,Male,Beaches,High,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.8
2403,30,Male,Hiking,Low,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.3
2404,43,Male,Art,Medium,Business,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.5
2405,20,Male,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.5
2406,36,Male,Foodie,Medium,Solo,Bangkok,Thailand,"Street Food, Markets",Tropical,4.7
2407,24,Female,Foodie,High,Group,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.3
2408,42,Male,Hiking,High,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.1
2409,42,Female,Photography,High,Solo,Istanbul,Turkey,"Architecture, Markets",Temperate,4.4
2410,38,Male,Hiking,Low,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,5
2411,43,Female,Art,Low,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.7
2412,18,Male,History,Medium,Couple,Beijing,China,"Great Wall, Palaces",Temperate,3.2
2413,28,Female,Photography,Medium,Solo,Kyoto,Japan,"Temples, Street Photography",Temperate,4.6
2414,34,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,3.7
2415,36,Male,Art,Low,Family,Vienna,Austria,"Classical Art, Museums",Continental,2.8
2416,18,Female,Hiking,High,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.3
2417,41,Male,Beaches,Low,Solo,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.6
2418,29,Male,Beaches,High,Group,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.5
2419,29,Male,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.8
2420,39,Female,Beaches,Medium,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.4
2421,33,Female,History,High,Family,Beijing,China,"Great Wall, Palaces",Temperate,3.9
2422,32,Non-binary,Wildlife,Low,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4
2423,51,Male,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.4
2424,20,Female,Hiking,Low,Solo,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.9
2425,34,Male,History,Medium,Couple,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.5
2426,30,Male,History,Medium,Family,Athens,Greece,"Historical Sites, Cultural Tours",Warm,3.9
2427,46,Non-binary,History,Low,Solo,Cairo,Egypt,"Pyramids, Museums",Desert,4.5
2428,38,Female,Photography,Low,Couple,Paris,France,"Landmarks, Museums",Mild,4.2
2429,18,Male,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.2
2430,37,Female,Beaches,High,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.8
2431,36,Non-binary,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.5
2432,50,Female,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.3
2433,25,Non-binary,Hiking,Low,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.2
2434,30,Female,Art,Low,Business,New York,USA,"Museums, Street Art",Varied,4
2435,39,Male,Beaches,Medium,Group,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.2
2436,22,Male,Art,Medium,Couple,New York,USA,"Museums, Street Art",Varied,3.4
2437,18,Male,Beaches,Medium,Solo,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4
2438,36,Non-binary,Foodie,Low,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,2.9
2439,19,Male,Art,Medium,Group,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.3
2440,32,Male,Photography,Low,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.7
2441,31,Male,Hiking,High,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.8
2442,19,Female,Art,High,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.7
2443,32,Female,Art,Low,Group,New York,USA,"Museums, Street Art",Varied,4
2444,31,Male,Hiking,High,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.9
2445,34,Male,History,Low,Group,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,3.8
2446,41,Male,History,Low,Couple,Beijing,China,"Great Wall, Palaces",Temperate,3.2
2447,34,Female,Hiking,High,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,5
2448,26,Female,Hiking,Medium,Couple,Patagonia,Argentina,"Trekking, Glaciers",Cold,3.8
2449,35,Female,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.7
2450,41,Female,Foodie,Medium,Family,Osaka,Japan,"Street Food, Nightlife",Temperate,2.9
2451,54,Female,Art,Medium,Group,Florence,Italy,"Art Galleries, Architecture",Mediterranean,4.1
2452,39,Female,Hiking,High,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
2453,46,Female,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.6
2454,41,Male,Wildlife,Medium,Family,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.1
2455,33,Male,Music Festivals,Medium,Couple,Barcelona,Spain,"Beach Parties, Music Events",Mediterranean,3.2
2456,24,Non-binary,Photography,Low,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.2
2457,34,Female,Wildlife,Low,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.3
2458,53,Female,Art,Low,Group,New York,USA,"Museums, Street Art",Varied,4
2459,39,Male,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,3.8
2460,38,Male,History,Low,Group,Beijing,China,"Great Wall, Palaces",Temperate,4.6
2461,31,Female,Photography,High,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.5
2462,42,Female,Beaches,Medium,Family,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.4
2463,28,Non-binary,Art,Medium,Solo,New York,USA,"Museums, Street Art",Varied,4.6
2464,33,Female,History,Low,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4
2465,34,Female,Photography,High,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,3.9
2466,29,Male,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,3.6
2467,26,Non-binary,Beaches,Medium,Group,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.6
2468,38,Non-binary,Beaches,Low,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.4
2469,44,Non-binary,Foodie,Medium,Couple,Lyon,France,"Gourmet Dining, Cafes",Mild,3.9
2470,38,Male,Beaches,Medium,Solo,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4.5
2471,31,Female,Art,Low,Solo,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3
2472,28,Non-binary,History,High,Group,Beijing,China,"Great Wall, Palaces",Temperate,3.4
2473,22,Male,Wildlife,High,Family,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.5
2474,36,Female,Hiking,High,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,2.8
2475,51,Non-binary,Wildlife,High,Solo,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,3.8
2476,18,Female,Hiking,High,Solo,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.6
2477,35,Non-binary,Beaches,Medium,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4
2478,24,Female,Art,High,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.7
2479,41,Male,Beaches,Medium,Solo,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.2
2480,36,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.3
2481,34,Non-binary,History,Medium,Family,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.6
2482,44,Non-binary,Photography,High,Couple,Istanbul,Turkey,"Architecture, Markets",Temperate,4.2
2483,56,Male,Beaches,High,Group,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.2
2484,27,Female,History,Medium,Group,Cairo,Egypt,"Pyramids, Museums",Desert,3.8
2485,43,Male,Foodie,High,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,5
2486,53,Male,Wildlife,Medium,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.2
2487,27,Non-binary,Art,High,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.4
2488,45,Male,Wildlife,High,Solo,Nairobi,Kenya,"Safari, Nature Parks",Savannah,3.4
2489,18,Female,Beaches,Low,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,3.6
2490,38,Male,Wildlife,Medium,Couple,Nairobi,Kenya,"Safari, Nature Parks",Savannah,4.2
2491,31,Male,Photography,Medium,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,4.2
2492,25,Non-binary,Music Festivals,Medium,Family,Austin,USA,"Live Music, Festivals",Warm,4.1
2493,19,Male,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.4
2494,47,Male,History,Medium,Couple,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.5
2495,30,Female,Photography,High,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,4.9
2496,52,Male,Hiking,Medium,Family,Patagonia,Argentina,"Trekking, Glaciers",Cold,4.4
2497,47,Male,Wildlife,Low,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.3
2498,20,Female,Hiking,High,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.5
2499,31,Male,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.1
2500,30,Male,Art,Low,Group,New York,USA,"Museums, Street Art",Varied,4.3
2501,25,Female,Beaches,Medium,Couple,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.9
2502,18,Male,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,4.4
2503,27,Female,Foodie,Medium,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,3.7
2504,44,Non-binary,Hiking,High,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.1
2505,27,Male,Wildlife,Medium,Group,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.7
2506,48,Non-binary,Hiking,Medium,Business,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.4
2507,40,Male,Hiking,Low,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3
2508,27,Female,Art,Medium,Solo,Vienna,Austria,"Classical Art, Museums",Continental,4.6
2509,35,Non-binary,Beaches,Low,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.3
2510,30,Male,Hiking,High,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.5
2511,51,Male,Photography,Medium,Solo,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.4
2512,29,Male,Beaches,Low,Solo,Bali,Indonesia,"Surfing, Relaxing",Tropical,4.7
2513,62,Non-binary,Hiking,Low,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.1
2514,45,Male,Beaches,Low,Family,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4
2515,44,Male,Hiking,Medium,Couple,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.2
2516,36,Female,Beaches,Medium,Couple,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,4.3
2517,32,Male,Art,Medium,Group,New York,USA,"Museums, Street Art",Varied,4.2
2518,48,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.5
2519,49,Male,Wildlife,Medium,Couple,Kruger,South Africa,"Big 5 Safari, Game Drives",Savannah,4.4
2520,36,Female,Hiking,Low,Family,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,4.9
2521,19,Female,History,High,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,4.4
2522,47,Female,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.5
2523,28,Female,History,Low,Group,Cairo,Egypt,"Pyramids, Museums",Desert,3.8
2524,46,Male,Art,Low,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.9
2525,26,Female,Photography,Low,Group,Istanbul,Turkey,"Architecture, Markets",Temperate,4.4
2526,24,Male,Hiking,Medium,Solo,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.4
2527,27,Female,Music Festivals,Low,Couple,Berlin,Germany,"Electronic Music, Nightlife",Temperate,3.4
2528,27,Female,Art,Medium,Family,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,3.1
2529,18,Female,Photography,High,Couple,Santorini,Greece,"Sunsets, Scenic Views",Warm,3.4
2530,31,Male,Wildlife,Low,Couple,Galápagos,Ecuador,"Marine Wildlife, Nature Exploration",Tropical,3.4
2531,31,Female,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.7
2532,19,Male,Foodie,Medium,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,3.8
2533,55,Female,Hiking,High,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,3.5
2534,36,Male,Beaches,Low,Family,Cancun,Mexico,"Beach Parties, Snorkeling",Tropical,4.2
2535,56,Female,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,4.9
2536,20,Male,Photography,Medium,Family,Istanbul,Turkey,"Architecture, Markets",Temperate,4.5
2537,49,Female,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,3.2
2538,55,Female,Art,High,Solo,Amsterdam,Netherlands,"Van Gogh Museum, Art Districts",Mild,4.3
2539,24,Non-binary,Beaches,High,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,3.8
2540,48,Female,Foodie,Low,Family,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.1
2541,44,Non-binary,Music Festivals,Medium,Family,Berlin,Germany,"Electronic Music, Nightlife",Temperate,4
2542,24,Male,Wildlife,High,Family,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.4
2543,54,Female,Photography,Medium,Group,Kyoto,Japan,"Temples, Street Photography",Temperate,4
2544,32,Male,History,Low,Couple,Cairo,Egypt,"Pyramids, Museums",Desert,4.1
2545,40,Male,History,Medium,Solo,Athens,Greece,"Historical Sites, Cultural Tours",Warm,4.6
2546,49,Female,Hiking,Medium,Family,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.7
2547,56,Non-binary,Foodie,Low,Couple,Bangkok,Thailand,"Street Food, Markets",Tropical,4.6
2548,19,Male,Hiking,Medium,Couple,Nepal,Nepal,"Himalayan Trekking, Nature Exploration",Mountainous,4.1
2549,31,Non-binary,Hiking,Medium,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
2550,34,Female,History,Medium,Family,Cairo,Egypt,"Pyramids, Museums",Desert,4.5
2551,28,Female,Beaches,Medium,Solo,Maldives,Maldives,"Luxury Resorts, Scuba Diving",Tropical,3.8
2552,48,Male,History,Medium,Group,Beijing,China,"Great Wall, Palaces",Temperate,4
2553,42,Female,Foodie,Medium,Business,Osaka,Japan,"Street Food, Nightlife",Temperate,3.8
2554,25,Male,Wildlife,Low,Solo,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,3.8
2555,63,Male,History,Low,Solo,Rome,Italy,"Ancient Ruins, Museums",Mediterranean,4.2
2556,22,Male,Art,Medium,Group,New York,USA,"Museums, Street Art",Varied,4.3
2557,45,Male,Music Festivals,High,Family,Berlin,Germany,"Electronic Music, Nightlife",Temperate,3.1
2558,53,Male,Foodie,Low,Couple,Osaka,Japan,"Street Food, Nightlife",Temperate,3.4
2559,27,Female,Wildlife,Low,Solo,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.1
2560,48,Female,Hiking,Medium,Couple,Banff,Canada,"Lake Trails, Snow Hiking",Cold,5
2561,40,Female,Art,Medium,Couple,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.7
2562,50,Male,Foodie,High,Business,Bangkok,Thailand,"Street Food, Markets",Tropical,4.3
2563,51,Male,Foodie,Medium,Group,Bangkok,Thailand,"Street Food, Markets",Tropical,3.9
2564,33,Male,Wildlife,Low,Couple,Borneo,Malaysia,"Rainforest Tours, Wildlife Watching",Rainforest,4.1
2565,49,Female,Hiking,Medium,Group,Banff,Canada,"Lake Trails, Snow Hiking",Cold,3.3
2566,59,Male,Photography,Low,Family,Paris,France,"Landmarks, Museums",Mild,4.5
2567,35,Female,Art,High,Couple,New York,USA,"Museums, Street Art",Varied,4.4
2568,35,Non-binary,Beaches,Low,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4
2569,36,Male,Art,High,Family,Florence,Italy,"Art Galleries, Architecture",Mediterranean,3.9
2570,54,Female,Hiking,Medium,Group,Zermatt,Switzerland,"Mountain Climbing, Skiing",Alpine,3.9
2571,27,Non-binary,Beaches,Low,Couple,Phuket,Thailand,"Island Hopping, Beaches",Tropical,4
2572,36,Male,Art,Medium,Family,New York,USA,"Museums, Street Art",Varied,3.3
2573,37,Female,Art,Medium,Couple,New York,USA,"Museums, Street Art",Varied,4.4
2574,33,Male,Foodie,Medium,Couple,Istanbul,Turkey,"Local Cuisine, Bazaar Tours",Temperate,4.4
2575,18,Female,Photography,Medium,Family,Paris,France,"Landmarks, Museums",Mild,3.4
2576,36,Male,Art,High,Family,Vienna,Austria,"Classical Art, Museums",Continental,4.3
2577,35,Female,Hiking,High,Family,Banff,Canada,"Lake Trails, Snow Hiking",Cold,4.5
